url,title,publish_date,price,price_per_sqm,usable_area,bedroom,restroom,coords,full_address,sub_district,district,province,postcode,latitude,longitude
https://www.ddproperty.com/property/the-old-siam-residence-ดิ-โอลด์-สยาม-เรสซิเดนซ์-ขาย-60225856,"The Old Siam Residence : ดิ โอลด์ สยาม เรสซิเดนซ์, กรุงเทพ",2025-11-26,6480000.0,64800.0,100.0,2.0,2.0,"13.7456684,100.5018588","12 อาคาร ดิโอลด์สยามพลาซ่า ถนน บูรพา, วังบูรพาภิรมย์, พระนคร, กรุงเทพ",วังบูรพาภิรมย์,พระนคร,กรุงเทพมหานคร,10200,13.7456684,100.5018588
https://www.ddproperty.com/property/juldis-river-mansion-จุลดิศ-ริเวอร์-แมนชั่น-ขาย-11813421,"Juldis River Mansion : จุลดิศ ริเวอร์ แมนชั่น, กรุงเทพ",2025-11-21,3500000.0,94595.0,37.0,1.0,1.0,"13.7653785,100.4979123","2 ซอย สามเสน 3, วัดสามพระยา, พระนคร, กรุงเทพ",วัดสามพระยา,พระนคร,กรุงเทพมหานคร,10200,13.7653785,100.4979123
https://www.ddproperty.com/property/the-old-siam-residence-ดิ-โอลด์-สยาม-เรสซิเดนซ์-ขาย-500018284,"The Old Siam Residence : ดิ โอลด์ สยาม เรสซิเดนซ์, กรุงเทพ",2025-11-20,7050000.0,59746.0,118.0,2.0,2.0,"13.7456684,100.5018588","12 อาคาร ดิโอลด์สยามพลาซ่า ถนน บูรพา, วังบูรพาภิรมย์, พระนคร, กรุงเทพ",วังบูรพาภิรมย์,พระนคร,กรุงเทพมหานคร,10200,13.7456684,100.5018588
https://www.ddproperty.com/property/juldis-river-mansion-จุลดิศ-ริเวอร์-แมนชั่น-ขาย-500000901,"Juldis River Mansion : จุลดิศ ริเวอร์ แมนชั่น, กรุงเทพ",2025-11-20,2790000.0,68889.0,41.0,1.0,1.0,"13.7653785,100.4979123","2 ซอย สามเสน 3, วัดสามพระยา, พระนคร, กรุงเทพ",วัดสามพระยา,พระนคร,กรุงเทพมหานคร,10200,13.7653785,100.4979123
https://www.ddproperty.com/property/the-old-siam-residence-ดิ-โอลด์-สยาม-เรสซิเดนซ์-ขาย-11783063,"The Old Siam Residence : ดิ โอลด์ สยาม เรสซิเดนซ์, กรุงเทพ",2025-11-15,6320000.0,63200.0,100.0,2.0,2.0,"13.7456684,100.5018588","12 อาคาร ดิโอลด์สยามพลาซ่า ถนน บูรพา, วังบูรพาภิรมย์, พระนคร, กรุงเทพ",วังบูรพาภิรมย์,พระนคร,กรุงเทพมหานคร,10200,13.7456684,100.5018588
https://www.ddproperty.com/property/juldis-river-mansion-จุลดิศ-ริเวอร์-แมนชั่น-ขาย-60203599,"Juldis River Mansion : จุลดิศ ริเวอร์ แมนชั่น, กรุงเทพ",2025-11-18,2900000.0,68884.0,42.0,1.0,1.0,"13.7653785,100.4979123","2 ซอย สามเสน 3, วัดสามพระยา, พระนคร, กรุงเทพ",วัดสามพระยา,พระนคร,กรุงเทพมหานคร,10200,13.7653785,100.4979123
https://www.ddproperty.com/property/the-old-siam-residence-ดิ-โอลด์-สยาม-เรสซิเดนซ์-ขาย-11665599,"The Old Siam Residence : ดิ โอลด์ สยาม เรสซิเดนซ์, กรุงเทพ",2025-11-20,6320000.0,66526.0,95.0,2.0,2.0,"13.7456684,100.5018588","12 อาคาร ดิโอลด์สยามพลาซ่า ถนน บูรพา, วังบูรพาภิรมย์, พระนคร, กรุงเทพ",วังบูรพาภิรมย์,พระนคร,กรุงเทพมหานคร,10200,13.7456684,100.5018588
https://www.ddproperty.com/property/juldis-river-mansion-จุลดิศ-ริเวอร์-แมนชั่น-ขาย-60149195,"Juldis River Mansion : จุลดิศ ริเวอร์ แมนชั่น, กรุงเทพ",2025-11-25,5459000.0,136475.0,40.0,1.0,1.0,"13.7653785,100.4979123","2 ซอย สามเสน 3, วัดสามพระยา, พระนคร, กรุงเทพ",วัดสามพระยา,พระนคร,กรุงเทพมหานคร,10200,13.7653785,100.4979123
https://www.ddproperty.com/property/juldis-river-mansion-จุลดิศ-ริเวอร์-แมนชั่น-ขาย-60051620,"Juldis River Mansion : จุลดิศ ริเวอร์ แมนชั่น, กรุงเทพ",2025-10-31,2990000.0,71190.0,42.0,1.0,1.0,"13.7653785,100.4979123","2 ซอย สามเสน 3, วัดสามพระยา, พระนคร, กรุงเทพ",วัดสามพระยา,พระนคร,กรุงเทพมหานคร,10200,13.7653785,100.4979123
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-60235147,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-26,31600000.0,169801.0,186.0,3.0,3.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-60235146,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-26,19200000.0,188051.0,102.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-60235144,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-26,6890000.0,145359.0,47.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-60235143,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-26,5440000.0,156322.0,35.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/baan-samsen-condominium-บ้าน-สามเสน-คอนโดมิเนียม-ขาย-60186501,"Baan Samsen Condominium : บ้าน สามเสน คอนโดมิเนียม, กรุงเทพ",2025-11-26,7650000.0,104795.0,73.0,2.0,2.0,"13.7697864,100.503832","ถนนสามเสน, ดุสิต, ดุสิต, กรุงเทพ",ดุสิต,ดุสิต,กรุงเทพมหานคร,10300,13.7697864,100.503832
https://www.ddproperty.com/property/supalai-premier-samsen-ratchawat-ศุภาลัย-พรีเมียร์-สามเสน-ราชวัตร-ขาย-60218715,"Supalai Premier Samsen-Ratchawat : ศุภาลัย พรีเมียร์ สามเสน-ราชวัตร, กรุงเทพ",2025-11-26,12140000.0,129840.0,94.0,3.0,2.0,"13.7819232,100.517993","1089 ถ.นครชัยศรี ถ.นครชัยศรี, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7819232,100.517993
https://www.ddproperty.com/property/dusit-avenue-ดุสิต-อเวนิว-ขาย-60215333,"Dusit Avenue : ดุสิต อเวนิว, กรุงเทพ",2025-11-25,5485500.0,94578.0,58.0,2.0,1.0,"13.781067,100.5024422","123 ถนนราชวิถี, วชิรพยาบาล, ดุสิต, กรุงเทพ",วชิรพยาบาล,ดุสิต,กรุงเทพมหานคร,10300,13.781067,100.5024422
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500030992,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,6840000.0,135446.0,51.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500030997,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,7890000.0,158753.0,50.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031002,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,7190000.0,142942.0,50.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031021,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,5350000.0,153736.0,35.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031029,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,5950000.0,170977.0,35.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031039,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,6250000.0,179598.0,35.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031048,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,17290000.0,178247.0,97.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031057,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,17290000.0,178247.0,97.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031069,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,14990000.0,170924.0,88.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031072,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,18700000.0,183154.0,102.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031078,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,16890000.0,192588.0,88.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031080,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,17290000.0,197149.0,88.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031107,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,11290000.0,161980.0,70.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031112,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,12890000.0,184143.0,70.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031151,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,30600000.0,164428.0,186.0,3.0,3.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031157,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,32600000.0,175836.0,185.0,3.0,3.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031159,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,33200000.0,179072.0,185.0,3.0,3.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031166,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,58800000.0,210225.0,280.0,4.0,3.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031169,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,61200000.0,218806.0,280.0,3.0,3.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500031172,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,62000000.0,221666.0,280.0,4.0,3.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500011045,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,8999000.0,191876.0,47.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500011040,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,13790000.0,194774.0,71.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500010966,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-24,7999000.0,170919.0,47.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-500020283,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-25,11590000.0,166284.0,70.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/supalai-premier-samsen-ratchawat-ศุภาลัย-พรีเมียร์-สามเสน-ราชวัตร-ขาย-500020993,"Supalai Premier Samsen-Ratchawat : ศุภาลัย พรีเมียร์ สามเสน-ราชวัตร, กรุงเทพ",2025-11-24,10990000.0,118811.0,93.0,3.0,2.0,"13.7819232,100.517993","1089 ถ.นครชัยศรี ถ.นครชัยศรี, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7819232,100.517993
https://www.ddproperty.com/property/supalai-premier-samsen-ratchawat-ศุภาลัย-พรีเมียร์-สามเสน-ราชวัตร-ขาย-500029076,"Supalai Premier Samsen-Ratchawat : ศุภาลัย พรีเมียร์ สามเสน-ราชวัตร, กรุงเทพ",2025-11-22,11000000.0,117647.0,94.0,3.0,2.0,"13.7819232,100.517993","1089 ถ.นครชัยศรี ถ.นครชัยศรี, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7819232,100.517993
https://www.ddproperty.com/property/ริชพาร์ค-เตาปูน-ขาย-11391314,"ริชพาร์ค @ เตาปูน, กรุงเทพ",2025-11-26,2336000.0,82984.0,28.0,1.0,1.0,"13.7705391,100.5126071","ดุสิต, ดุสิต, กรุงเทพ",ดุสิต,ดุสิต,กรุงเทพมหานคร,10300,13.7705391,100.5126071
https://www.ddproperty.com/property/ริชพาร์ค-เตาปูน-ขาย-11391294,"ริชพาร์ค @ เตาปูน, กรุงเทพ",2025-11-26,2444000.0,80874.0,30.0,1.0,1.0,"13.7705391,100.5126071","ดุสิต, ดุสิต, กรุงเทพ",ดุสิต,ดุสิต,กรุงเทพมหานคร,10300,13.7705391,100.5126071
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-11197159,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-25,8300000.0,180435.0,46.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขายดาวน์-11812083,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-25,7890000.0,168590.0,47.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-กรุงเทพ-ขายดาวน์-11358117,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-23,7290000.0,155106.0,47.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-กรุงเทพ-ขาย-60044020,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-23,13990000.0,160805.0,87.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-กรุงเทพ-ขาย-60044014,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-23,7240000.0,154043.0,47.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/baan-suan-sukhothai-บ้านสวนสุโขทัย-ขาย-60225227,"Baan Suan Sukhothai : บ้านสวนสุโขทัย, กรุงเทพ",2025-11-23,4490000.0,95107.0,47.0,1.0,1.0,"13.7705391,100.5126071","111 คอนโดบ้านสวนสุโขทัย, ดุสิต, ดุสิต, กรุงเทพ",ดุสิต,ดุสิต,กรุงเทพมหานคร,10300,13.7705391,100.5126071
https://www.ddproperty.com/property/baan-suan-sukhothai-บ้านสวนสุโขทัย-ขาย-11210627,"Baan Suan Sukhothai : บ้านสวนสุโขทัย, กรุงเทพ",2025-11-23,5900000.0,94476.0,62.0,1.0,1.0,"13.7705391,100.5126071","111 คอนโดบ้านสวนสุโขทัย, ดุสิต, ดุสิต, กรุงเทพ",ดุสิต,ดุสิต,กรุงเทพมหานคร,10300,13.7705391,100.5126071
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขายดาวน์-11732566,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-21,12690000.0,146367.0,87.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-60033935,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-21,7190000.0,144668.0,50.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขายดาวน์-500015724,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-21,16900000.0,177708.0,95.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-11900073,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-20,7590000.0,162179.0,47.0,1.0,1.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/baan-suan-sukhothai-บ้านสวนสุโขทัย-ขาย-60102182,"Baan Suan Sukhothai : บ้านสวนสุโขทัย, กรุงเทพ",2025-11-20,5500000.0,82090.0,67.0,2.0,1.0,"13.7705391,100.5126071","111 คอนโดบ้านสวนสุโขทัย, ดุสิต, ดุสิต, กรุงเทพ",ดุสิต,ดุสิต,กรุงเทพมหานคร,10300,13.7705391,100.5126071
https://www.ddproperty.com/property/wanvayla-na-chaophraya-วันเวลา-ณ-เจ้าพระยา-ขาย-11718274,"Wanvayla Na Chaophraya : วันเวลา ณ เจ้าพระยา, กรุงเทพ",2025-11-20,14950000.0,171445.0,87.0,2.0,2.0,"13.7934256,100.5178537","881 ถนนสามเสน, ถนนนครไชยศรี, ดุสิต, กรุงเทพ",ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,10300,13.7934256,100.5178537
https://www.ddproperty.com/property/baan-suan-sukhothai-บ้านสวนสุโขทัย-ขาย-60186168,"Baan Suan Sukhothai : บ้านสวนสุโขทัย, กรุงเทพ",2025-11-19,80000000.0,91798.0,871.0,9.0,9.0,"13.7705391,100.5126071","111 คอนโดบ้านสวนสุโขทัย, ดุสิต, ดุสิต, กรุงเทพ",ดุสิต,ดุสิต,กรุงเทพมหานคร,10300,13.7705391,100.5126071
https://www.ddproperty.com/property/baan-suan-sukhothai-บ้านสวนสุโขทัย-ขาย-60218589,"Baan Suan Sukhothai : บ้านสวนสุโขทัย, กรุงเทพ",2025-11-17,80000000.0,91798.0,871.0,9.0,9.0,"13.7705391,100.5126071","111 คอนโดบ้านสวนสุโขทัย, ดุสิต, ดุสิต, กรุงเทพ",ดุสิต,ดุสิต,กรุงเทพมหานคร,10300,13.7705391,100.5126071
